Review,label
"I recently completed my journey on Qatar Airways to Dubai via Doha from London and back. On the way out the aircraft was an A380 which was fantastic. The staff were polite and the comfort level for economy was very good. On my return journey the stewardess attending to us ensured a high level of service, she was always smiling and ready to help.",1
"Flew with two relatives for a couple of days in Chiang Mai, from Bangkok. Thai Smile are an absolute joy to fly. They might be the low cost branch of Thai Air but there is nothing cut price about their service. Online check in with free choice of seats, 20 kilo baggage allowance. We ended up checking four bags in even though there was only three of us without any problem at all. The seats were comfortable with plenty leg room. Flights took off on time. Return leg landed a little behind schedule but that was down to air trafficcontrol in Bangkok. Cabin crew were brilliant. Happy and living up to the brand name, smiling throughout. Sandwich provided, which is something a well known high price British airline is unable or unwilling to provide these days. Will have no hesitation in booking Thai Smiles again.",1
"This was my first time Etihad Airways, flying from New York to Abu Dhabi. Things seemed fine for the first couple of hours then about 6 hours into the flight, the person sitting next to my daughter got sick and threw up all over. My daughter had it on her blanket which saved her clothes, the armrest and seat she was sitting in. The smell was horrible. We rang for the stewardess from 3 different places and no one showed until the gentleman in front of us went to get someone. A stewardess came and tried to clean it up but she too was getting sick, so she said I will put a blanket over the seat and then you can sit. We refused to sit on vomit. She told me to go find another seat. I looked but most of the plane was asleep and you could not see where there were any empty seats. I told her people were asleep and she said ""wake them up"". I said no, you wake them up it is your job. This was a very special trip my daughter and I, planned as we never had the opportunity to do a mother daughter trip before. Now we could not even sit near each other for the remainder of the trip. It was a nightmare.",0
Milan to Buenos Aires for the second time in this month. Arrived at the airport checked in and ground agents never told me the flight was delayed. I spoke with a lady who told me that she knew it before checking in. I could have called and change my ticket. Crew only spoke Portuguese no English. Very poor service. Landed in Sao Paulo and connecting to a flight that would take me to Buenos Aires. Impossible. Flight cancelled. Agents said we would be taken to a hotel because other flights were full. I asked an agent who spoke Italian a ground agent who made me fly with GOL airlines and land in a small city airport in Buenos Aires. Will ask my company to change my return. Not flying a Brazilian airline anymore.,0
Checked in on line with no problem. Get to the airport with plenty of time to spare to find the flight has been cancelled with no explanation as to why. Put on a Thai Airways later flight making our transfer in Bangkok too tight to be comfortable. We made it with minutes to spare with extra assistance from Bangkok ground staff. This made what should have been two simple flights with ample time in between very stressful and tiring. Staff at Luang Prabang were very helpful and did their best but I wouldn't book Bangkok Airways again.,0
"I had flown with this airline on numerous occasions on the same route. Never had any major issues. I bought a ticket for my mom. I always do check in at home at least 12 hours before flight. But unfortunately the app and website didn't let me check in. We arrive at the airport 2 hours before take off and the woman at the counter asks us where we're flying and we tell her. Her response is you're not flying tonight. I'm like what do you mean? She says airline policy is you to arrive 3 hours before. I explained what happened with the error message and she rolls her eyes and calls another employee. He says the same thing. I ask well what about the ticket we purchased, with insurance. He says not our problem and gives us the 800 number to try to resolve the issue. So we start calling at the airport. Then a guy came up to us and said to do the checkin in the app because he had just done it. So clearly the flight was not closed. I tried in the app again but no luck. No one answered after an hour waiting. We left the airport because her flight left. At home I kept calling and another 50 minutes without any answer. So I had to buy my mom another flight because she had to be there the next day for her brother's funeral. I called early morning to try to get help with the refund. And i asked about their policy about flight closing, she stated it closes 1 hour before. When I asked the insurance they said the reason for missed flight was not under the 27 clauses and that I should of called an hour before take off. I said I did but they didn't answer. I called the 800 line at the same time another day and no answer. When I spoke to a supervisor I asked him ""how am i at fault if their employees don't answer or do their job"" he rudely said they always answer the line. So we bought insurance for nothing and forced to pay for an emergency flight. When I went to pick up my mom at the airport days later I went to the departures floor for the airline. I asked an employee about the flight closing policy and she again stated it closes 1 hour before. I asked to speak with a supervisor and she said he was ""busy"". So I left my name and phone number. It's been a week and no answer. This airline has the worst employees who don't do their job and aren't held accountable. Avoid at all costs!",0
AC1851 Toronto to Las Vegas April 17th. Wifi kept on cutting out and finally never worked. The service was very slow no one passing in the alleys. The flight attendant call button on all seats was non functional until I complained about it and then it was turned on 2.5 hrs into the flight. Bathrooms are dated and not very clean ran out of paper towels halfway through the flight and never replaced. Price is similar to Air Canada flights yet Air Canada Rouge is like a third world airline. I had to ask 3 times for decaf coffee over a period of 2 hours. Very poor customer service. It is unacceptable that on a long flight both the entertainment system and service are terrible.,0
My daughter flew with Sunwing return  Vancouver to Toronto. Flights were delayed in both directions so they would leave after midnight. I have been advised this is done intentionally to pay lower airport departure fees. We flew with Sunwing a number of years ago and they were doing the same thing.,0
They delayed my flight by 3 days and were incredibly rude and unapologetic. I was supposed to fly from Sydney to Buenos Aires via Auckland and Santiago. I turned up at the check in counter in Sydney and was told the flight would be delayed because the plane hadn't arrived yet from Auckland but it would only be a couple of hours. When I returned they said the plane would not be arriving after all and that we would not leave Sydney for another two days. Staff were rude and unhelpful and once we were taken to the accommodation we didn't hear from them again except for a piece of paper under the hotel door telling us to be ready at 5am. After two days we went back to airport there was no staff member there and we had to go from counter to counter trying to find out which flight we were on. After finally checking in and going through immigration we were at the boarding gate when we were told that we would not be flying out after all as there was no plane to meet us in Auckland. No staff representative. I ended up changing to LAN Chile who were excellent.,0
"Barcelona to San francisco via Montreal with Air Canada rouge. I'm a frequent traveller and this airline has been one of the worst ones I've tried. From customer service to plane. I'm a Star Alliance gold member and on both flights, I was seated completely separated from my wife and we were on the same booking. It doesn't help the staff were impolite and we were delayed. No seatback entertainment either and even if you download the app, the movie selection is old. It's sad really, I heard a lot of bad things but expected the staff service to be good so I wanted to give them a proper shot. I was wrong. Believe the reviews. It's a budget airline for a reason. This was the only airline arriving at the time I needed in SFO, if there were other options, I definitely would've gone the other way.",0
"Dublin to Manchester. Awful. Usually fly on alternative airline on this route but booked late and this was cheaper. You get what you pay for! Cabin dirty and unacceptable. Flight was 1 hour late and not a single employee, not ground staff, cabin or cockpit crew apologised for the delay which I'm sure comes from senior management. Manners cost nothing. Never again",0
"We were flying from Tirana to Male, Maldives for honeymoon. Our baggage didn't arrive and then they said we will check they answer very late in emails or don't answer at all. We were having a very difficult time in Maldives because we don't have any clothes with us. And two days remaining to our vacation now, still no baggage still, no information. I wouldn't recommend this airline.",0
"I thought I had seen everything in Aeromexico, but this airline keeps surprising me. This time we boarded 30 minutes late, they had us 2 hours on the plane without actual notice from the staff that was what happened, while maintenance personnel entered and left the plane several times. And lie after lie from the staff which gave reason for the passengers who wanted to get off the plane, and the staff did not let him down. Finally, after more than 2 hours, the Aeromexico plane took off and we don't know if the plane was broken. Casually Aeromexico has not commanded a satisfaction survey from that flight.",0
Beware you are not going to get what you expect. Took a flight from TX to Charlotte. Awful experience. As the misery grew on my overnight layover so did the displeasure. People lying all over the airport due to miss connections. I saw a family of 8 sleeping on the floor due to flights delays and all American agents had to offer was I'm sorry. No empathy at all. Trailer at your own risk.,0
"The absolute worst customer service I have ever experienced in my over 60 years on this earth. My wife and I were held hostage under the ruse my 7.30 pm flight would eventually take off. After over nine hours and several false explanations, our flight was ultimately canceled sometime after 2 am. Jetblue was completely uncaring, incompetent and uncooperative in offering any assistance.",0
"Los Angeles to Taipei. I was impressed with the service and leg room. The flight attendance made rounds frequently to offer water and juice and sometimes snacks. There was plenty of leg room very comfortable for me at 5' 9"". I chose EVA because it was the best rate at the time.",1
"Had a delay with United which meant we missed our connection to Delhi. Lufthansa was prompt in rebooking us with BA via LHR and got us the only 3 business class seats remaining on the connecting Lufthansa flight from Frankfurt to Heathrow. Due credit be given to Lufthansa ground staff for their quick and efficient handling of the issue. A320 was slightly old, seats narrow and no entertainment system on this short flight. However, we were still given a special meal despite being rebooked only about an hour and a half prior to departure. Saw one of the most beautiful sunsets arriving at Heathrow.",1
"I am a flyer on Southwest. Perhaps not as much as most people, but a number of flights per year. I have a Southwest Rapid Rewards number. I was flying to Portland from Ontario, CA, with a stop in Sacramento. I was going to see my Mother in Salem, her health had deteriorated rapidly after falling and breaking her hip. She was sent home under hospice care with as little as a week to live. I was determined to see her. We landed in Sacramento which showed a 4 hour layover. I didn't want to delay and needed to get to Salem. I checked Alaska and they had a flight that would arrive 2 hours earlier. I booked the flight and flew Portland. After arriving in Portland drove to Salem to see my Mother. That afternoon I received an email from Southwest informing me that the rest of my itinerary had been canceled and all payments forfeited. I called and the support person said because I didn't cancel the flight, and didn't inform them, that my return trip was canceled and money forfeited. I guess I forgot to read the fine print. Because of this policy, even though I felt it more important to get to my Mother's side, I now didn't have a return flight. I used to fly Southwest. But with that uncaring, insensitive response to stand by their rules. I am no longer a Southwest flyer. I will tell everyone I can my story, and encourage them NOT to fly Southwest.",0
"Dublin to Kuala Lumpur via Dubai. Emirates website has a fixed character to insert your name as per passport when booking flights. As my name was too long i could not insert the whole thing. I had the same problem before and I was told to book my flight and ring the help line after. I did the same this time and was charged an extra 30 dollars to add characters to my name. It is absolutely ridiculous, I would understand if the mistake was on my part. But this is solely due to the lack of characters available when booking.",0
They rebooked my connection for no reason. Had to wait 8 hours for a new flight. Staff are extremely unhelpful and rude. One of the worst customer service experiences I've had.,0
First time flying Allegiant Air from New Orleans to Pittsburgh. Was pretty skeptical at first reading all the bad reviews but I didn't have a moments trouble and will definitely be flying with them again soon.,1
We caught a flight going from Houston to Newark in December of 2020 they put us on the plane flew us over Maryland and turned us around because of weather once back in Houston we had to wait on this long line to be told you can't get a refund only a credit and they had no more flights for about over a week. Since it was covid I couldn't travel like I usually did then got sick in 2021 where I called them to explain the rep said no problem if you can't travel by the expiration date call us and they will extend your credit. After calling them I was told that I just lost my money. I will never fly them again because if it was their fault they should have first off given us our money back but them in the end took our money.,0
Truly a 5 star airline. The staff on board were so professional and attentive. I had the best filet mignon ever at 40000ft. The champagne and wine are so well chosen. We flew from LAX to ICN and then ICN to SGN. Both flights were fantastic. Great cabin crew and looking forward to fling them again.,1
"I was flown down for an interview in Houston. The flight leaving Denver was delayed at last 2 hours making me late for my interview. The flight was pretty uneventful except there is a charge for everything. The flight back to Denver was delayed 4 hours with lots of excuses from the gate staff. At the same time they are telling us this rarely happens, I was looking online and finding that every flight for the last two was signigicantly late. There was another flight at the same gate that was 4 hours late also. There was almost a riot at the gate because it was night and people were tired and so angry. ",0
"Today my group of 23 people booked a trip with Tigerair TT229 Sydney to Melbourne, the flight was cancelled. Staff Tigerair at the airport did not take care of the customers. Lack of responsibility, and would not help us book other flight. Please do not fly with Tigerair.",0
"We travelled Spirit flight scheduled to reach Cleveland has reached at approx 12.35 pm. Not able to explain the reasons our family during that odd hour at Cleveland. Again today board and deboarding had happened. Authorities do not know when the flight will leave, maybe at 8pm now 9 pm. They do not provide water much less food. They have scant respect towards passengers Covid announcement but appears to be ritual. Not at all serious. Entire family is in airport since 10 am. Prakash",0
The absolute worst airline I have ever flown. They canceled my flight yesterday and rescheduled for today. They have no agreements with other airlines to get a flight home. Then they did not board rescheduled flight until 2 hours later then scheduled time. No one was at the desk to provide information. Only after everyone on the plane did they announce the direct flight to Los Angeles was being directed to Tampa Florida where we would have to change planes because the plane we were on was missing a part? Do not fly this airline!,0
Overall a horrible experience. Booked a vacation to Cancun through this company. I can understand delays due to weather and safety. My wife and I both seated in different sections for both directions of our trip. We requested seats together but this seems to be too complicated of a task for this company. Found that there were many other couples and families that this happened to as well. Seats extremely cramped on plane. Mine was broken did not recline. Also when we arrived in Cancun and boarded our bus for our transfer to resort we waited for approx 70 mins after getting on bus to leave airport. We landed at 1.30 pm and were told it was approx 45 mins to our resort. Problem was that this bus carried many other Sunwing customers going to other resorts and the bus was to stop at each one. Ours was the last. We did not arrive to our resort until 6.30 pm! Approx 4 hours later! Will never use Sunwing again.,0
Dublin to Keflavik with WOW air. Very misleading from the start. They charge 38 euro each way for each bag when the carry on luggage is bigger than a small backpack. How can anyone travel that light? Such a waste of money. They also pick and choose who they charge as there were people ahead of me let through with the same size baggage. A terrible experience from a frequent flyer.,0
"Delhi to Bali via Kuala Lumpur. My flight was late and the staff is not empathetic. They do not care about the consumer and are only worried about passing on the work to someone else. Food is horrendous. Connecting flights a big no no, since original flights gets delayed all the time one tends to miss connecting flight as well. Then one had to pay additional to book another flight. Inflight entertainment is one of the worst I have seen on international planes. No new movies or TV shows.",0
Toronto to Las Vegas during March Break 2013. We got in early on the way to Vegas. I chose Sunwing for the daytime flights. All other airlines have overnight flights to Vegas. Plane was a bit delayed on the way back coming in but the actual flights were great considering the time of year. Yes it's cramped in the plane but that's what charter is all about. I don't know any other airline nowadays that gives you free checked luggage food drinks twice plus snacks for a 4 hour flight.,1
Boston to New York JFK. A very unprofessional airline. If you don't want to be frustrated dont travel with American Airlines. Today 28 March I boarded on time to go to JFK and at the last minute they announced that the flight is cancelled. No reason. I was suposed to connect to an international flight from JFK but I missed it. They gave me a late flight via LGA instead of JFK. they didn pay for my hotel and worse still they even didn't apologise.,0
"Bangkok to Delhi. Added Spicemax to our ticket and it was worth it. Had a complimentary Glenfiddich with my free meal. Food was good, if a bit bland. Leg room was good in seat 7E. Staff were pleasant and on the ball. Tiniest toilet I've ever been in, but we don't spend much time there! Highly recommended.",1
"Dreadful, never again! Lost bags both ways. Lost for 4 days on outbound, no help, no reply to emails, messages, utter useless. Still trying to claim for essentials but no one ever replies. Check in utter chaos both ways, massive queues and no one gives a damn. Loads of people in hotel also Lost bags, it seems common on TAP. On board crew friendly, food ok outbound but dreadful on return. Plane was ok. In the air they were ok but the ground side is beyond useless especially in regard to Baggage.",0
Emirates has got to be the best value for money for any premium carrier. The pick up from home is excellent they will take you to an airport hotel the night before. Check in was friendly quick and efficient. The lounges in Manchester and Dubai are lovely and peaceful. The food was good and the Wifi works. We will gloss over the Bidvest lounge in Cape Town. The suite has everything you could possibly want. The seat have everything from upright to completely flat. The food was absolutely first class the wines were excellent and the service from the crew was attentive and friendly.,1
"Gatwick to Istanbul. , staff from Menzies Aviation and the cabin crew have been very rude. Wont even choose this  again, split our seats me and my husband sitting on different seats, despite we reserved the seats beforehand! Flight delayed as well about 30 minutes without appropriate explanation. Very annoyed.",0
"Fort Lauderdale to Cancun with Jetblue Airways. The worst airline ever! First of all very rude flight attendants, in the beginning of the boarding, I was drinking water and had my mask under my nose, same for my husband, he came to us and said to put the mask over our nose, than he said if there is a problem with that to let him know now, so we can leave the plane before they close the doors! This is just ridiculous.",0
"Maui to Calgary. A very smooth flight and service was great. My problem happened when we landed. While getting ready to depart, I couldn't find my passport. I got a little upset as to where it could be. I had it obviously to get on the plane and now I did not. Westjet personnel were very quick to help my search as well as some other passengers. We looked until the whole plane had departed all the while Westjet personnel were calm and supportive. They quickly realized my partner was a little stressed as well and suggested a wheel chair. Within minutes we were heading toward customs, being calmed down by Westjet personnel. Even customs were very calm. This is were I went through my partners huge purse and lo and behold found everything. Feeling frustrated and rather stupid, Westjet saw the humor in this as probably they have done on many other occasions. I appreciated theirhelp all the way out to the taxi line at arrivals. At no time time did they say or behave in a negative way towards my partner or myself. Great service all the way around and we thank you Westjet and personnel for your calming effect after a long day.",1
Arrived at CDG 3 hours before flight with my young daughter to be told that our flight home was overbooked and that this wasn't unusual as Air France overbook all of their flights. We were handed standby by boarding cards and 3 hours later at 9pm it was confirmed that we wouldn't be able to board the plane by the most bored looking ill mannered unhelpful and unsympathetic customer service representative I have ever encountered. We were eventually taken elsewhere and issued with a voucher for a hotel and meal. We were vaguely pointed in the direction we needed to travel and told that with children it would take about 45 minutes to get across the airport to the hotel shuttle bus stop. After a torturous trek across the airport we eventually got to the bus stop and then to our hotel so late that the restaurant had long since closed and the only food available was from a vending machine.,0
"Nice experience, staff are very friendly since the beginning of trip. Want to say thanks again to all the people that gave our help. I appreciated the all effort China Southern Airlines made, and that give us the chance to go back to hometown in such a special covid year.",1
"Jakarta to Yogyakarta. A short but pleasant flight. Even though it is just a short flight, all of the services expected from a full fledged carrier is being given. Meal is not given because it is short distance, but light snacks and drinks are still given. All of the flight attendants are really pleasant, and all of the niceties is present even though it is just a short flight. The landing on the other hand is a bit rougher than usual Garuda Indonesia's flight.",1
"Hong Kong to Colombo. Sri Lankan used to be my favourite airlines for traveling to Bangkok and Colombo, but they have stopped flying to Bangkok from Hong Kong, but opera 5 direct flights instead. Due to the low load factor, they now use a smaller A320 aircraft, but the newest one called NEO. The leg room in business class is quite good, good recliner seat with foot rest, suitable for a 5 hour flight. Their onboard service and catering have always been outstanding, such as the case in this trip. They have a good touch screen AVOD too, and a decent headphone. They also have a wonderful array of teas, which is what Sri Lanka is famous anyway. From Hong Kong direct to Colombo, SriLankan airlines is the only airlines that does that, and luckily, they are a very good choice. They are part of OneWorld, so you can earn mileage if you are members of any of the One World airlines.",1
"Doha to Kuwait. I tried to travel during the heavy rains in Kuwait, had to wait 6 hours to check in and after that 6 hours at the gate. Kuwait Airways representative was hiding, no info, no service at all. I decided to cancel my ticket, went back to the check in counter and after I tried to do the same through their whatsapp as well but no answer at all. Sent email for refund, same story. They are not answering the phone either. I regret choosing this cheap airline, but will never make the same mistake again.",0
"Just returned from a quick five day jaunt to Eugene, OR, flying Alaska Airlines. Bumped up to First class both ways due to my Gold status and some luck as well. The flights were great, crews professional, clean planes, good food and on time both directions. I had the pleasure of sitting next to a WWII former fighter pilot whose son is a Captain with Alaska. He was quite a hit with the crew as he seemed to be well known. I enjoyed his company and he made the flight an unforgettable experience. Departing in a week or so to fly to Raleigh NC on the first ever Alaska Airlines flight to grace the Tarheel State. ",1
Singapore to Bangkok. This airline denied me boarding even though I had a confirmed flight. Their own portal sent me the confirmation and receipt for the ticket I paid for. Yet the counter claimed they had no record of the booking and Thai Lion Air claimed I had not paid for the return flight despite having issued a receipt. I am taking this up with my Insurance and consumer protection authorities. I am totally shocked by this behavior.,0
"Flew London Gatwick to San Jose Costa Rica. We have flown business on numerous occasions and have noticed the decline in British Airways. The service on this flight was appalling. Travelling as a couple we were sat in the centre seats which the cabin staff appeared to ignore when offering any of the cabin services i.e. drinks, towels etc.. the normal routine stuff. On too many occasions we had to request attention. Chosen meals were not available on both outward and return flights and we were sat in row 2 at the front of the service. Collection of waste items had to be requested. The galley kitchen was not restocked and by the end of the flight looked like a bomb site, no glasses or cups were available for even a glass of water. Cabin staff were noticeable by their absence during most of the flight. Hot towels will soon be the size of a postage stamp. Toilet bags are cheap. BA have totally lost the plot. They are no longer a premium service and Willie Walsh and Co. need to take a flight on Emirates, Qatar etc. to realise their failings. Business seating configuration is ridiculous. Passengers in the centre seats have to hurdle their way to the isle over the isle passengers legs. As part of the same trip we made domestic flights to connect. Again service is in reverse but the costs aren't. If BA wants to become a budget airline then they need to offer budget fares. I don't think they have a clue what they are doing. In future we will avoid them unless absolutely necessary. The only positive of the trip was the lounge at Gatwick. The lounge at San Jose is a joke.",0
Luton to Athens. Just shocking. Flight delayed because the pilot got on the wrong plane. Waited for 30 mins after the flight was supposed to take off until we were told what was going on. No where to sit in the departure lounge so we waited on the floor.,0
"Brisbane to Sydney. I was coming with my boss who booked in business class and was waiting in a queue to board the flight a few mins ago. I am very disappointed and upset with the way that I have been treated when we tried to scan in and board on the flight, I realise I was only in economy but when I tried to scan and get in, the lady who was working in the front told me that it's only business class and gold class customers allowed to get in at the time and I was supposed to go all the way back and have a seat until economy is called out. It didn't make much of a difference to just let me in instead of embarassing me in front of everyone and asking me to leave. I have previously travelled with Virgin and have never experienced this sort of behaviour but I am extremely disappointed and upset of being treated this way today.",0
"Dubai to Stockholm. I bought wine in the duty free airport and then I check in these items as hand carry, the staff don't allow me to use the trolley and also don't put the fragile for the check in item. I had to bring 15 kg stuff all the way to the bus and the plane. They refuse to put fragile for the check in and said if got any problem we are responsible.  No staff is helping me to carry my things to plane. This is my first time to take this airline and also my last time.",0
"London to Bali via Bangkok. Thai Airways left my luggage on the way to my destination. They said it would be on the next flight. After persistent emails the only places I could get responses out of were the Bali airport luggage department and their twitter account. Both of which consistently knew nothing and send me away to contact other departments and email addresses. 6 days later they found a bag that matches mine. Upon confirmation it was clear the bag never left England. As I was no longer in Bali I requested the bag to not leave the country and be sent to a home address as sending it to Bali would cause it to be further lost. The next day I get an email saying ""good news"" we're sending it to Bali right now. To which I got a boat back and two hour drive, plus a hotel to get to the airport to find they decided to put it on the next one. Eventually I got the bag 16 hrs before my flight back to the UK. The whole thing cost me a fortune and I was one of several people this happened to on the flight. Further to this the flight was pretty poor with meal choices that ran out.",0
"This is the second time I was screwed by Frontier. Should have learned my lesson the first time. I booked with them because they were the only airline with a direct flight from Vegas to Puerto Vallarta. But on both occasions, they cancelled my flights, both legs of the round trip, with less than 1 week notice. They offered no alternative booking, so I had to scramble for tickets with another airline at the last minute and ended up paying much more than I would have if I had booked a different airline months ago. So, bottom line, you don't save money by booking with this airline. You end up spending more in addition to the added hassles. I also had travel insurance, but it did not cover the added cost of changing airlines. It would only have covered it if I was at the airport on day of travel and got cancelled.",0
"In 2020, when every other airline was trying to cheat me, Lufthansa went above and beyond and gave me even better terms than my contract entitled me too. They were also rather gracious when I showed up with oversized luggage, and did not charge me extra, although they could have. Of all the airlines I've been flying with, this is the one one that I have no complaints about.",1
Flight got canceled twice for the same day without any compensation. Worst customer service. Would not recommend. You're better off with any other airlines,0
This was a lovely flight from Hobart to the Gold Coast on Tigerair. Boarding was orderly. We walked to the plane and boarded through the rear. I had row to myself in the second last row. I will travel with them again.,1
"Jakarta to Munich via Muscat . They have the worst customer service and I would never book a ticket again. We had to change a flight and then the problems started. They told us how much it would cost, but we couldn't pay online. They gave us their bank account number and we had to go to the bank to pay for it. After three days that we paid for the change we got an email that the price for the ticket change and that we have to pay double. We called to local customer services that we dont want to pay that anount and that we dont understand how can that happen. They said that they can refund the additional money that we paid. But then got complicated because they had to do international transfer and they had to charge US a tranfer fee. In addition them we wanted to cancel first flight and when we called local and then Oman customer services noone knew how much money we get back if we even get any. We wrote them an email and got no answer. We talked with them on FB and Whatsup and noone had any answers. Their customer support is just there that you can call them but they do not know anything. They can check your flight and that is it. I think they know the same as you when you enter your booking number on the internet. So think twice before you book a flight with them.",0
"Orlando to Bogota. Worst seats I ever had. This airline charges for everything. The maximum weight for your luggage is 40 lbs while all others are 50 lbs. In flight you get nothing, no water, nor assistance.",0
I travelled today from Alicante to Manchester on flight LS880. All I can say is that whilst the flight had a brief delay through no fault of the airline the cabin crew were the most helpful and friendly that I have come across on any airline.,1
"Larnaca to Singapore via Dubai. Our flight from Cyprus got delayed more than an hour so we missed our connecting flight from Dubai to Singapore. As all other airlines do we thought that a group of flight attendants wold escort us to the new gate to catch the next flight, we also informed the flight attendants in our flight from Cyprus to Dubai to do so and they ensured us that this was going to be done and nothing to worry about. We needed to reach Singapore the following morning as we had a very important meeting arranged at the airport. However coming out the aisle none called our names and none would answer our questions on how to reach the next gate. They would only tell us that we missed the next flight as well and that there is no chance of us arriving on time to the gate to get the next one. After a lot of drama with the useless connection manager we lost a lot of valuable time with result of missing the next flight as well. It was simply horrible. Never experienced worse service in my life, not even with a budget airline. After arranging to stay in Dubai in order to have our meeting online we realized that we got an email from the airline that they rescheduled our seats for the following flight, and we could have made it on time if we saw the email earlier and not listed to the negative outcome from the unhelpful ''manager''. This is the second time this happened to my husband with this airline and we want to tell the travelers out there not to waste their valuable time and money well earned to throw it to them. Any other airline is much better!",0
"Delhi to Jammu. Horrible airline. Our flight was cancelled at the last minute with no weather issues in Delhi, I flew in from Sydney and had onward trips planned. It caused me and my parents discomfort and financial damage due to Goair cancellation. To make the experience worse the ground staff was extremely rude and unapologetic. I had to cancel all my bookings including my return fares from Jammu which were in total of INR 30,000. I would not recommend Goair.",0
Well organized and very systematic boarding and unboarding. Cordial staff with smiles. Simple internet booking and special discount for senior citizens that touch the heart.,1
"My first flight was delayed due to weather. Understandably, it's winter. I expressed my concern that because of the one hour delay I would not be able to make my connection flight and immediately sought out an attendant. The attendant understood, and reserved a backup flight in case the our original second flight took off before we landed. Once we landed we discovered that before we even were taxied to the gate our backup was cancelled and our connecting flight was in the air. On a call to customer relations they couldn't do anything for us until tomorrow. Leaving us in Dallas. We talked back and forth until they said they could set us up on a backup flight to a town 70 miles away from our ending destination. Who knows how this will end up. I've always flown Delta and have never had a problem. Will never use American Airlines again.",0
"I'm very happy with the service. I had a flight from Bangkok via Nairobi to Addis. Originally I booked the flight with a transit time in Nairobi. So I arrived in the morning and the original flight was supposed to go in the evening. In Bangkok they also checked me in for the second flight in Nairobi. Although I had the boarding pass I didn't realize that the time had changed to the morning flight. I was so sure that the flight would be in the evening that I read the time 6.35 as the evening time, although that's obviously in the morning. When I finally realized this they booked me on the next flight for the next morning and booked a hotel with 2 meals included, plus the shuttle all for free. So very thankful for everything and I also got the transit Visa renewed without extra cost. I can recommend this airline for the good service and my good impression I had for the flight from Bangkok to Nairobi. Thanks a lot Kenya Airways.",1
Amsterdam to Atyrau. I am a regular user of Air Astana for work purposes and have been for over a year now. I had never heard of Air Astana before so I was very skeptical to say the least. What a mistake that was. I would put Air Astana right along big international carriers. The on board service and food are excellent the flights are on time. The cabin crew are very professional and language skills are excellent.,1
I am a 75k elite member on Air Canada routes I would normally have flown Air Canada on I will switch to WestJet or a US airline. Great way to loose loyal customers Air Canada. I had to change a flight that now routed me through LA to Vancouver the last leg on Rouge. The seats were so uncomfortable and perhaps the tightest fit I have experienced when not in a private prop plane. I will never fly Rouge again and think about no longer flying with Air Canada.,0
"Guangzhou to London. I enjoyed flying with China Southern Airlines until landing. It was very cloudy in London and suddenly the plane went for a second round. There were no information from pilot. After few minutes, flight attendant informed us about something out of control but her accent was so weird that, there were still more questions in the air than answers. They should informed passengers better, that pilot would say few words in English.",0
We flew on the Dreamliner from Manchester to Cancun. We opted to upgrade to premium seating. The experience was well worth the money. Every aspect about the flight was all that was advertised. If only all flight experiences were like this.,1
"We booked tickets from Guayaquil to JFK with a 2 hr 20 min layover in Bogota. The plane that was going to take us from Guayaquil to Bogota was delayed by 20 minutes, so Avianca automatically rebooked us on the next flight from Bogota to New York which would take off nine hours after our original flight. On our flight from Guayaquil to Bogota, the plane took off before they finished the safety video. When we landed in Bogota 15 minutes after our scheduled time, we asked the service desk agent if we would be able to board our original flight to New York since we would have two hours to do so. The service desk agents were not compassionate with their responses and told us that we can board the original flight if we would not like to see our luggage. They gave us flimsy excuses and said it would take more than two hours to transfer our bags from one plane to another and that Avianca would not take responsibility due to high air traffic.  We were not offered meal vouchers for the extra ten hours we would be stuck in the airport.",0
"Delhi to Kuala Lumpur. I would like to applaud the staff at the check in counter at the new Delhi airport for Air Asia. Two gentlemen in particular provided an excellent customer service in what could have become an issue for us and caused us major delays. They took extra initiative, made phone calls and assured us that the problem would be resolved soon. By keeping us in the loop and ensuring we made our next connecting flight on time. Thank you.",1
"Melbourne to Sydney. Domestic business class flying at its absolute finest. An internationally configured A330 with lie flat beds for a 1 hour 20 minute flight, a very tasty roast chicken dinner with some fine red wine to accompany it. Best of all a Cabin Manager and crew who were highly engaged with passengers, delivering top class service with a smile and very good humour. After a very early start to the day and a long day of meetings, just what you need for the trip home. A brilliant flight all round.",1
"As a Marco Polo member for many years I have never experienced such service from Cathay before. As frequent flyer this is the worst ever situation that happened, frankly it's just a minor request. I just wanted a cup of hot water after many hours of Flying, the male staff refused my request replying that he was too busy. Inside I was fuming but didn't want to make a scene on flight so returned to my seat without anything.",0
Baltimore to Bristol via Reykjavik. I arrived in Reykjavik from Baltimore and my connecting flight was not on the departure board. When I went to the desk I was advised the flight had been delayed for 9 hours. No explanation was offered and absolutely no sincerity. After my trip I submitted a claim and 6 months later Wow Air have yet to respond. The claim ticket just shows as open. This is the worst customer service I have ever experienced from an airline and I will never travel with them again.,0
